,Az,Ae,Kz,Ke,Cz,Ca,Ck,Ce,BAz,BAe,BKz,BKe,BΦZ,BΦE,Gz,Ge,∂Az/∂t (finite diff.),∂Ae/∂t (finite diff.),∂Kz/∂t (finite diff.),∂Ke/∂t (finite diff.),RGz,RKz,RGe,RKe
2024-10-07 21:00:00,18127.573555381976,30131.058691064114,388620.15663696604,515139.5847032873,1.4698940979477912,0.172886504016651,-5.210208885602215,6.0556517630151205,0.14811852580578116,0.05325327036138655,0.4305898398638509,-2.2889281639060877,10.13027491532856,13.440902539692187,1.5275389860920887,5.381686908502599,-0.28649100239429937,-0.11413649811233982,-0.9241416267441322,0.2526044648365173,1.2081710737643618,2.385583321046441,5.715375490524743,-8.724328019874731
2024-10-08 00:00:00,15676.096137007038,26666.209073948874,389894.39352599136,500421.9939600276,1.7107509961142136,0.16804709244581564,-4.142676662812964,6.082085135995165,-0.1539666020128821,0.10941352470123451,0.6685539872358874,-0.6097503265611335,9.09609400097498,13.608326113136004,1.9543315145686215,6.17247849000313,-0.1166539593612126,0.20230260050358118,0.49870489678125995,-0.31352397753574124,1.9161107312116987,2.2620765762441235,6.006927119351696,-9.928535449782736
2024-10-08 03:00:00,15607.848033179784,34500.79486194147,399392.18240744126,508367.4667885153,2.28109509851501,0.24657681122508254,-3.3938116263758635,7.148751723393975,-0.10283001186757657,0.19307956476469,-0.010077894346401498,0.27247982489472306,7.878450772676556,10.62446471747761,2.239770819805092,6.105999351226757,-0.05061213548016482,0.14933544391908896,-0.11632648202441083,0.41274409049493205,2.579889786127504,1.006467940182844,6.858430791323291,-10.40229908416963
2024-10-08 06:00:00,14582.874010635478,29891.854662601196,387381.7415142641,509337.2663147181,0.9717135130589503,0.23385205338922893,-3.8019367066014422,5.211132450792572,-0.06377074899150005,0.290404161344615,-3.7845272023276673,0.44042145586191683,13.7563994582607,14.347165960409809,1.2755984444721853,4.4123171885219135,0.10783271216389292,-0.09731104498167026,0.4712031418062435,1.0135120095495007,1.3771690276035722,7.085953537676403,4.5895651910770585,-8.439978603706429
2024-10-08 09:00:00,17937.03461591987,32398.87629033739,409570.1702704561,530259.3261947845,0.6089426997748724,0.21356314527381343,-4.8695599369916165,6.91943643849127,0.10117635329205418,0.012632148803277145,-4.894907917449984,1.2864592515522575,16.460906694881903,17.34835912298832,0.9564853755386593,6.762540116484984,0.4318848728486209,0.04824576158650214,5.4653987144710925,1.8608743042413807,1.1532143646052524,14.62092386913782,6.741486906000682,-11.214581322793764
2024-10-08 12:00:00,23911.58726416569,30933.963112869642,505434.3537468397,549532.1512863319,4.899399970773633,0.41862167008344614,-7.190905548720211,7.685366934314779,-0.16099190867410135,0.16399737583190527,-4.523131078589472,-0.14134883732434972,16.596202516994765,22.79233848556652,4.795913428840947,6.216479746430067,0.1704411278007592,-0.16453757181106976,0.976606035489167,2.2541667071781424,5.64945467733194,7.791242692025218,6.938210316588357,-12.4807569385325
2024-10-08 15:00:00,21618.56297641627,28844.864739218283,430664.8606370221,578949.3270698324,1.9260278514167677,0.3065905210132233,-2.7404135937994503,4.909680290715604,-0.13087470255388164,0.034401154063756614,-7.075389352926396,0.6756505333064708,17.897470738755633,20.120356073443666,2.3913331807530875,4.122542829526395,-0.014823164869561272,0.008248171402979938,-4.70104985930907,4.232993359629613,2.348669910114311,3.1887252360000082,4.576936787041604,-4.092751058191912
2024-10-08 18:00:00,23591.406902983166,31112.12361517401,403891.67678576376,640964.8078543316,-0.05720806692769891,0.227898617361437,-1.5025987052983838,5.183373112674565,0.2787808993060911,0.18751044239314515,-5.729289282325009,0.19944652490454637,16.64561919327464,19.084808048098843,0.3416413557242053,4.810035919115744,0.38366243173870285,0.18872148676846706,1.7156323941165734,1.032929114782773,0.27557208286634977,9.004728448667665,4.956685539688451,-5.852489228094723
2024-10-08 21:00:00,29905.67150197225,32921.24885341717,467722.5203499401,601260.5959491403,2.4126405473346844,0.34160592403899587,-1.1385790185143712,4.4441187061712455,0.18793106370049198,0.14476390845807233,-8.701456016629905,0.6709912705209343,19.67210376518983,22.179476387064042,2.367704833895785,3.96988289261116,-0.1559874720338562,0.3570731095049053,1.4121169340746915,-3.014195246394687,2.4103279356393323,8.839511421884284,4.314821983179082,-9.267884241601237
2024-10-09 00:00:00,20222.077507051872,38824.90278047996,434393.4025617771,575858.1905322063,1.432495013827264,0.14882817988257355,-2.4067815331333553,5.88366591233543,0.24725558946258241,0.19177303082189232,-5.876616660213581,1.4996722262750957,17.534847739958355,17.615216078308073,1.317621836262772,5.419667613158959,0.7028319482582226,0.3594151199997261,2.925498202225084,-5.352934325161515,2.0368995525054783,9.776401381744757,5.90247982163069,-15.143053996905394
